% Generated by PAnDConv in Tue Nov  1 10:31:45 2011
% Author: Paulo Joia Filho
% instances: 3028
% dimension: 13
% classes:   3
% 
% Link to Dataset: (Example 3: US counties) 
% http://www.cs.umd.edu/hcil/hce/examples/application_examples.html
% 
%
% Data source:
% 
% County-by-County data:
% http://users.erols.com/turboperl/dcmaps.html 
% 
% FIPS code - county names:
% http://www.census.gov/population/cencounts/1900-90.txt
% http://www.arfsys.com/indep.htm ( Denali Alaska 02068 )
% 
%
% The meaning of each column :
%    
%    1. HomeValue2000: median value of owner-occupied housing value, 2000
%    2. Income1999: per capita money income, 1999
%    3. Poverty1999: percent below poverty level, 1999
%    4. PopDensity2000: population, 2000
%    5. PopChange: population percent change, 4/1/2000-7/1/2001
%    6. Prcnt65+: population 65 years old and over, 2000
%    7. Below18: person under 18 years old, 2000
%    8. PrcntFemale2000: percent of female persons, 2000
%    9. PrcntHSgrads2000: percent of high school graduates age 25+, 2000
%   10. PrcntCollege2000: percent of college graduates or higher age 25+, 2000
%   11. Unemployed: person unemployed, 1999
%   12. PrcntBelow18: percent under 18 years old, 2000
%   13. FarmAcres: farm land (acres), 1997
%   14. LifeExpectancy_classes: life expectancy, 1997
%
%   
% Notice:
% 
%   - Incomplete instances were removed from original dataset.
%
%   - The column "LifeExpectancy_classes" was adapted from "LifeExpectancy" in order to create three distinc classes, as following: 
%
%     65 <= LE < 74 -> class 0;
%     74 <= LE < 76 -> class 1;
%     76 <= LE < 80 -> class 2.


@RELATION DY

@ATTRIBUTE	id	STRING
@ATTRIBUTE	HomeValue2000	REAL
@ATTRIBUTE	Income1999	REAL
@ATTRIBUTE	Poverty1999	REAL
@ATTRIBUTE	PopDensity2000	REAL
@ATTRIBUTE	PopChange	REAL
@ATTRIBUTE	Prcnt65Plus	REAL
@ATTRIBUTE	Below18	REAL
@ATTRIBUTE	PrcntFemale2000	REAL
@ATTRIBUTE	PrcntHSgrads2000	REAL
@ATTRIBUTE	PrcntCollege2000	REAL
@ATTRIBUTE	Unemployed	REAL
@ATTRIBUTE	PrcntBelow18	REAL
@ATTRIBUTE	FarmAcres	REAL
@ATTRIBUTE	class {0,1,2}

@DATA
963,0.062,0.24563,0.58348,0.0016913,-0.036765,0.33141,0.001539,0.88328,0.59278,0.17513,0.0013196,0.56291,0.0075121,0
964,0.086133,0.34256,0.27768,0.001959,0.088235,0.40922,0.0017418,0.87805,0.71031,0.1296,0.0017924,0.54967,0.043147,1
965,0.14013,0.40788,0.13884,0.0064328,0.22059,0.22478,0.0062369,0.87631,0.78351,0.16112,0.0039477,0.60044,0.0091103,1
966,0.079867,0.3251,0.2812,0.0013667,0.066176,0.36888,0.0012324,0.87631,0.62577,0.11208,0.0012169,0.5585,0.024378,0
967,0.071467,0.36173,0.27944,0.0013719,-0.088235,0.51873,0.0010971,0.90418,0.75361,0.17513,0.0011216,0.49448,0.023838,1
968,0.1108,0.36844,0.29174,0.0035903,0.0073529,0.43228,0.0024011,0.90244,0.80309,0.42032,0.0027931,0.4128,0.023498,2
969,0.13467,0.45899,0.16344,0.0093091,-0.022059,0.36311,0.0085147,0.90244,0.83299,0.35902,0.0054762,0.56512,0.0072644,1
970,0.065867,0.36199,0.23023,0.00056212,-0.0073529,0.52738,0.00046889,0.89199,0.7567,0.18564,0.00064512,0.51656,0.014536,0
971,0.10653,0.37936,0.26186,0.0010668,-0.014706,0.36023,0.00096328,0.86585,0.70206,0.14536,0.00078441,0.5585,0.0096587,0
972,0.076133,0.29896,0.39192,0.0028247,0.036765,0.36023,0.0024674,0.8885,0.66392,0.15587,0.0056521,0.54084,0.017501,0
973,0.066,0.28617,0.44815,0.0016227,0.13235,0.43516,0.0014191,0.89024,0.59175,0.1296,0.0018474,0.54084,0.030699,0
974,0.096667,0.32496,0.26362,0.0075914,-0.066176,0.28242,0.0076684,0.84321,0.79588,0.21891,0.0039184,0.62472,0.049862,1
975,0.12493,0.42636,0.18629,0.0034818,0.058824,0.35735,0.0030821,0.9007,0.7732,0.2732,0.0019647,0.54746,0.023645,1
976,0.0584,0.21609,0.69772,0.0025796,-0.014706,0.29683,0.0023359,0.8223,0.50928,0.14011,0.0018694,0.56071,0.009206,0
977,0.066933,0.29549,0.45343,0.001012,-0.014706,0.43228,0.0008186,0.90244,0.55155,0.14011,0.00079907,0.5011,0.012571,0
978,0.0644,0.33944,0.33568,0.00098578,-0.080882,0.46974,0.00081635,0.89895,0.69072,0.12785,0.00082839,0.51214,0.022797,0
979,0.067067,0.28119,0.41828,0.00075079,0.044118,0.51585,0.00063306,0.90418,0.57732,0.12434,0.00070377,0.52097,0.017459,0
980,0.10907,0.41677,0.21617,0.0096167,0.022059,0.39769,0.0088532,0.90418,0.83196,0.29772,0.0094275,0.56954,0.04041,1
981,0.084933,0.32205,0.32337,0.0012232,0.080882,0.41499,0.0010289,0.88153,0.63608,0.085814,0.0010483,0.52097,0.014425,1
982,0.073067,0.26838,0.45518,0.00070887,0.029412,0.38617,0.00064168,0.89199,0.54227,0.1366,0.0014405,0.56071,0.0092864,0
983,0.066933,0.27323,0.46397,0.001608,0.051471,0.38905,0.0013857,0.89895,0.60309,0.12084,0.001008,0.53422,0.010002,0
984,0.14773,0.51397,0.22671,0.027367,0,0.28818,0.020815,0.88676,0.88454,0.62347,0.010432,0.4702,0.02189,1
985,0.0848,0.31613,0.32689,0.0014488,0.18382,0.38617,0.0013119,0.8885,0.68557,0.15412,0.0010007,0.56071,0.030445,1
986,0.0708,0.27672,0.53251,0.0044584,-0.014706,0.35159,0.0037609,0.88502,0.63196,0.16988,0.003933,0.52097,0.0011787,0
987,0.12213,0.47215,0.18805,0.0050095,0.080882,0.35447,0.004039,0.89895,0.81237,0.41681,0.0022652,0.4989,0.013308,1
988,0.054,0.31825,0.40598,0.00081434,0.029412,0.50432,0.00072265,0.92857,0.71649,0.2014,0.0013012,0.54967,0.015086,0
989,0.11613,0.36511,0.2355,0.00082674,0.088235,0.29683,0.00084221,0.87631,0.70103,0.12084,0.00047651,0.63135,0.005863,0
990,0.1084,0.37621,0.25835,0.0015539,0.23529,0.37464,0.0013501,0.88502,0.71546,0.18389,0.00073675,0.53863,0.02009,1
991,0.12413,0.37312,0.19508,0.0023514,0.27941,0.27378,0.0024082,0.88328,0.74639,0.16462,0.0014625,0.63355,0.018577,0
992,0.0848,0.37441,0.28822,0.0038898,-0.022059,0.46398,0.0033988,0.89373,0.7567,0.22067,0.0036398,0.54084,0.038181,1
993,0.087467,0.32825,0.3181,0.0025268,0.044118,0.40346,0.0022024,0.87979,0.64742,0.13485,0.0028151,0.53863,0.033631,1
994,0.07,0.35824,0.32337,0.00121,0.066176,0.48703,0.00097977,0.88502,0.63299,0.15937,0.0021626,0.5011,0.020795,1
995,0.09,0.38114,0.2478,0.0038754,-0.014706,0.42075,0.0032605,0.90418,0.77423,0.2014,0.0039147,0.52097,0.015777,1
996,0.095733,0.36971,0.23902,0.00088157,0.036765,0.317,0.00083996,0.88153,0.79588,0.14186,0.0015651,0.5894,0.010475,1
997,0.11773,0.38893,0.17575,0.0098929,0.073529,0.27954,0.0097313,0.86237,0.84845,0.2697,0.0076388,0.60927,0.035909,1
998,0.057333,0.25766,0.57118,0.0034878,-0.11765,0.40058,0.0031098,0.90767,0.60515,0.15587,0.0037498,0.55188,0.00037459,0
999,0.1108,0.38873,0.2109,0.0018891,0.029412,0.38617,0.0016855,0.89373,0.76495,0.18564,0.0011656,0.55188,0.027278,1
1000,0.080133,0.30014,0.39367,0.0018326,-0.029412,0.40058,0.0016822,0.88502,0.6,0.12259,0.0015102,0.56733,0.030026,1
1001,0.10213,0.41079,0.21617,0.0047093,0,0.37752,0.0041391,0.9007,0.80722,0.24168,0.0037937,0.54305,0.03161,1
1002,0.1096,0.39691,0.24077,0.001582,0.058824,0.35447,0.0014318,0.87456,0.7567,0.17163,0.00097867,0.56071,0.024025,0
1003,0.0656,0.3843,0.3058,0.00055277,-0.125,0.53314,0.00043554,0.91115,0.66392,0.15412,0.00056448,0.48786,0.018455,0
1004,0.076267,0.38659,0.28998,0.0048868,-0.029412,0.42363,0.0042129,0.91289,0.73505,0.18564,0.0041566,0.53422,0.022747,1
1005,0.0644,0.23822,0.53076,0.0014176,0.088235,0.34006,0.0013179,0.88328,0.54536,0.11909,0.0012133,0.57616,0.011865,0
1006,0.13733,0.49713,0.21793,0.072863,-0.0073529,0.38905,0.063071,0.90941,0.8433,0.43433,0.052412,0.53642,0.0054801,1
1007,0.13613,0.41906,0.18453,0.0041012,0.18382,0.27378,0.0038606,0.88676,0.81546,0.37653,0.0011656,0.58278,0.014254,1
1008,0.086267,0.31251,0.46749,0.0024629,0.0073529,0.36311,0.0021095,0.90244,0.65773,0.16287,0.0024778,0.5298,0.0032836,0
1009,0.1408,0.49119,0.15817,0.015911,-0.0073529,0.31988,0.014955,0.8885,0.84639,0.40105,0.0093249,0.58057,0.0060856,1
1010,0.062,0.25126,0.54657,0.001854,0,0.32853,0.0016188,0.88328,0.60515,0.17863,0.0018181,0.54084,0.00059748,0
1011,0.0792,0.23709,0.6116,0.00334,-0.014706,0.36888,0.00312,0.90244,0.55773,0.15412,0.0023019,0.57837,0.0074838,0
1012,0.096133,0.35285,0.27065,0.0014048,0.014706,0.43228,0.0012549,0.89199,0.73196,0.19089,0.0011033,0.55188,0.018762,1
1013,0.10307,0.31504,0.37434,0.0055377,0.13971,0.33141,0.0050229,0.89024,0.65876,0.18564,0.0039404,0.56071,0.015398,1
1014,0.075067,0.26707,0.53954,0.0016355,0.073529,0.35735,0.0014753,0.88328,0.6,0.11559,0.0022103,0.5585,0.0078816,0
1015,0.069733,0.29636,0.53427,0.00083157,-0.0073529,0.4121,0.00067354,0.83275,0.52474,0.11033,0.00053149,0.5011,0.003858,0
1016,0.0492,0.23195,0.57469,0.0013027,-0.051471,0.33141,0.0011436,0.89373,0.54124,0.11033,0.00093469,0.54305,0.00042999,0
1017,0.052667,0.26654,0.47627,0.0026553,-0.073529,0.36311,0.0022474,0.89024,0.60309,0.13485,0.0026831,0.52318,0.00043257,0
1018,0.0596,0.26758,0.50088,0.0014804,-0.095588,0.36023,0.0013381,0.87631,0.59175,0.11208,0.0024339,0.5585,0.023058,1
1019,0.0868,0.30252,0.37083,0.0024541,0.17647,0.37752,0.0022478,0.88676,0.66598,0.14711,0.0016201,0.56733,0.027435,0
1020,0.0776,0.3797,0.18102,0.0010299,-0.029412,0.42939,0.0008201,0.88153,0.76598,0.14711,0.00095668,0.49227,0.018887,1
1021,0.089467,0.35501,0.27241,0.0027915,0,0.39769,0.0025581,0.90244,0.70619,0.16813,0.0016604,0.56733,0.044039,1
1022,0.1076,0.35621,0.2232,0.0008488,0.125,0.48415,0.00047789,0.74564,0.70103,0.17688,0.00060113,0.34879,0.0077856,1
1023,0.1124,0.43443,0.26538,0.0068822,-0.080882,0.45821,0.0057403,0.91463,0.82784,0.31699,0.0046551,0.51656,0.010717,1
1024,0.061733,0.2201,0.56591,0.0017942,-0.0073529,0.30548,0.0017725,0.88502,0.54227,0.11734,0.0015725,0.61148,0.0017557,0
1025,0.0776,0.35688,0.2812,0.001044,0.0073529,0.41787,0.00090143,0.88676,0.7299,0.15236,0.0011693,0.53422,0.021637,1
1026,0.12467,0.37343,0.29525,0.0074451,0.16176,0.28242,0.0058141,0.9007,0.77526,0.38179,0.0035152,0.48344,0.035688,1
1027,0.074133,0.23765,0.64323,0.0014005,-0.058824,0.30548,0.0013381,0.88328,0.51649,0.11033,0.0025512,0.59161,0.006557,0
1028,0.093733,0.32187,0.32689,0.0019132,0.073529,0.36888,0.0017227,0.86063,0.7268,0.15937,0.0022139,0.55629,0.026755,1
1029,0.1104,0.40187,0.16696,0.0031646,0.044118,0.50432,0.0024588,0.8885,0.79278,0.23993,0.0030423,0.48124,0.014387,2
1030,0.0828,0.23687,0.65026,0.0013213,0.0073529,0.27954,0.0013265,0.87979,0.5567,0.15762,0.0014222,0.62031,0.00035913,0
1031,0.095867,0.36896,0.29525,0.0017648,0.022059,0.44669,0.0015191,0.89895,0.75567,0.25219,0.00096035,0.53201,0.021171,0
1032,0.114,0.35586,0.19859,0.0027679,0.18382,0.23343,0.0029382,0.86934,0.80309,0.1979,0.0017631,0.65784,0.019429,1
1033,0.072667,0.25353,0.52021,0.0006887,0.095588,0.34006,0.00061245,0.86411,0.59381,0.14711,0.00071843,0.54967,0.0061415,0
1034,0.11173,0.39972,0.22671,0.0021868,0.029412,0.42075,0.0019041,0.89721,0.78144,0.23643,0.0012646,0.53863,0.020354,1
1035,0.070133,0.29438,0.41476,0.0010544,0.058824,0.43228,0.00092617,0.89199,0.59794,0.11559,0.0013012,0.54305,0.021533,0
1036,0.0768,0.31949,0.41125,0.001235,-0.0073529,0.44092,0.0010536,0.89721,0.59588,0.14711,0.0024998,0.52759,0.026921,0
1037,0.10947,0.37145,0.26714,0.0023693,0.16176,0.37176,0.0021046,0.89547,0.7268,0.23468,0.0023825,0.54967,0.017981,1
1038,0.073867,0.2815,0.47803,0.0014652,0.11765,0.34006,0.0011687,0.78049,0.58144,0.13485,0.0014332,0.49448,0.017924,0
1039,0.0776,0.32912,0.34622,0.0033447,-0.0073529,0.44669,0.0027009,0.87979,0.67835,0.14186,0.0038964,0.4989,0.018492,0
1040,0.11613,0.40301,0.21441,0.0039369,0.22059,0.30548,0.0038876,0.88502,0.81443,0.23468,0.0041383,0.61148,0.028419,1
1041,0.082667,0.35319,0.23199,0.0007157,0.014706,0.4438,0.0006027,0.89895,0.64845,0.13135,0.00046918,0.52097,0.017118,1
1042,0.075467,0.34067,0.30404,0.0024073,0.036765,0.41499,0.002138,0.88676,0.69072,0.1296,0.003101,0.54967,0.026118,0
1043,0.21147,0.56434,0.072056,0.004851,0.28676,0.20173,0.0047392,0.81359,0.89175,0.5359,0.0017777,0.60486,0.011359,2
1044,0.097067,0.3452,0.27241,0.001108,0.15441,0.40346,0.0010098,0.86934,0.7,0.15937,0.00048384,0.56291,0.024228,0
1045,0.0544,0.23891,0.79789,0.00051033,0,0.43228,0.00044753,0.86237,0.50722,0.13485,0.00034089,0.54305,0.0051159,0
1046,0.1036,0.36811,0.20035,0.0015117,0.11029,0.29971,0.0015307,0.86934,0.75052,0.16988,0.00094202,0.62693,0.018793,0
1047,0.07,0.27187,0.51142,0.0030874,-0.029412,0.32277,0.0026841,0.89547,0.60103,0.15587,0.0033795,0.53863,0.0010925,0
1048,0.087867,0.31149,0.41125,0.0072207,-0.088235,0.35447,0.0061039,0.89199,0.63711,0.17338,0.0076754,0.52318,0.00094228,0
1049,0.084,0.29047,0.41301,0.0013905,0.029412,0.30548,0.0013209,0.87456,0.57835,0.11384,0.0013709,0.5872,0.0045882,0
1050,0.0988,0.34144,0.33568,0.0059056,0.073529,0.43516,0.0049311,0.89024,0.67629,0.18389,0.0045598,0.51656,0.0346,1
1051,0.078,0.29812,0.39016,0.00023804,0.088235,0.48703,0.00020203,0.89373,0.62784,0.15236,0.00018694,0.52539,0.0077059,1
1052,0.076,0.27439,0.40598,0.0017419,0.022059,0.3804,0.0015195,0.87979,0.59485,0.14536,0.0012353,0.53863,0.015083,0
1053,0.10667,0.30891,0.37434,0.002321,0.029412,0.29971,0.0016773,0.89547,0.73093,0.38354,0.0013086,0.44812,0.0068399,1
1054,0.082667,0.2932,0.42707,0.0017139,0.080882,0.4755,0.0013774,0.89895,0.63711,0.16813,0.0025695,0.49669,0.015273,1
1055,0.14387,0.47796,0.15466,0.003473,0.32353,0.25648,0.0032553,0.89024,0.8299,0.35552,0.0012976,0.58057,0.02349,1
1056,0.1528,0.44916,0.17399,0.003502,0.16912,0.31124,0.0031451,0.89373,0.81546,0.3275,0.0015725,0.55629,0.03199,1
1057,0.10853,0.38143,0.20387,0.0017233,0.022059,0.37752,0.0016136,0.89199,0.75876,0.20841,0.00098601,0.57837,0.018516,1
1058,0.1632,0.44144,0.15466,0.001236,0.79412,0.26225,0.0011885,0.86237,0.77732,0.1944,0.00064878,0.59603,0.013056,1
1059,0.094267,0.33722,0.30756,0.0024085,0.036765,0.43804,0.0020109,0.90418,0.70103,0.21366,0.0055935,0.51656,0.018087,1
1060,0.077733,0.34389,0.30228,0.0012575,0.044118,0.40346,0.001193,0.89373,0.65464,0.16112,0.00059014,0.5872,0.030593,0
1061,0.099067,0.38219,0.21617,0.0013233,0.13235,0.47839,0.0010817,0.88502,0.7433,0.21016,0.00066345,0.50552,0.018837,1
1062,0.11,0.36375,0.23902,0.00085353,0.28676,0.32853,0.00080398,0.88502,0.72887,0.1331,0.00032622,0.58278,0.01033,0
1063,0.0792,0.38844,0.31107,0.0016427,-0.073529,0.37176,0.0014831,0.86411,0.79278,0.19089,0.0014112,0.5585,0.034084,0
1064,0.13387,0.41918,0.27065,0.0097194,0.058824,0.30259,0.0080203,0.8885,0.82784,0.43257,0.0061176,0.50993,0.041036,1
1065,0.096,0.34967,0.23726,0.0011467,0.080882,0.43228,0.0010334,0.88676,0.70928,0.23292,0.00082106,0.5585,0.025347,1
1066,0.073867,0.28026,0.5167,0.0020929,0.0073529,0.39193,0.0018924,0.88153,0.59588,0.12609,0.0019573,0.5585,0.021156,0
1067,0.061067,0.34823,0.27065,0.0014833,-0.044118,0.43228,0.0012766,0.89024,0.73093,0.12434,0.0014185,0.53201,0.021949,1
1068,0.0828,0.28417,0.46397,0.0037676,0.125,0.37176,0.0034652,0.9007,0.63196,0.23468,0.0031083,0.56954,0.0070097,0
1069,0.0604,0.22955,0.63093,0.00074217,-0.11765,0.36599,0.00068629,0.87805,0.55258,0.18564,0.00060846,0.57174,0.0091342,0
1070,0.15613,0.50796,0.1283,0.002438,0.036765,0.29971,0.002208,0.90244,0.85155,0.45359,0.0008064,0.56071,0.019795,2
1071,0.082267,0.29856,0.43058,0.0061833,0.0073529,0.35447,0.0065806,0.9007,0.66701,0.16462,0.0068654,0.65784,0.043942,0
1072,0.077467,0.29138,0.34974,0.0026725,-0.029412,0.34006,0.002349,0.77003,0.65155,0.16287,0.0023972,0.54305,0.018614,0
1073,0.1384,0.39718,0.22671,0.0080496,0.30882,0.2219,0.0086448,0.88502,0.82062,0.25394,0.0060077,0.66446,0.008901,1
1074,0.10507,0.31155,0.38313,0.0024569,-0.044118,0.31412,0.0024948,0.89895,0.61237,0.1296,0.0025512,0.62914,0.010317,0
1075,0.073067,0.27014,0.45518,0.0043576,-0.0073529,0.39481,0.0041638,0.88676,0.61649,0.14536,0.0036728,0.59161,0.041766,0
1076,0.0864,0.34505,0.27417,0.0034652,0.044118,0.34294,0.0033955,0.8676,0.7732,0.24168,0.003112,0.60706,0.026617,0
1077,0.062267,0.27737,0.4587,0.0016547,-0.088235,0.5072,0.0016091,0.91115,0.74124,0.2014,0.0014222,0.60265,0.0075303,0
1078,0.1168,0.40298,0.24077,0.010327,0.073529,0.29971,0.010319,0.8885,0.85567,0.31699,0.007866,0.6181,0.017951,1
1079,0.10013,0.39676,0.37083,0.026489,-0.044118,0.39481,0.025303,0.91812,0.81134,0.36077,0.01994,0.59161,0.027832,0
1080,0.10733,0.39389,0.27065,0.019285,-0.029412,0.34294,0.018842,0.89373,0.79381,0.29597,0.016425,0.60486,0.050175,0
1081,0.071733,0.30879,0.37258,0.0011093,-0.0073529,0.40058,0.00097789,0.85889,0.67423,0.15412,0.0014112,0.54525,0.011339,0
1082,0.079467,0.34135,0.21617,0.0010495,-0.13971,0.30548,0.0010626,0.8676,0.70206,0.13835,0.00070377,0.62693,0.039428,0
1083,0.065067,0.28039,0.49385,0.0011471,-0.051471,0.41499,0.0010562,0.8676,0.63299,0.16462,0.001873,0.56954,0.03683,0
1084,0.073867,0.30748,0.46573,0.0017702,-0.095588,0.49856,0.0016158,0.87282,0.67732,0.21716,0.0017008,0.56512,0.0094065,0
1085,0.074133,0.26614,0.51142,0.0021269,-0.058824,0.42363,0.0021083,0.89199,0.66598,0.16813,0.0041346,0.61369,0.040783,0
1086,0.077467,0.30261,0.44112,0.0026781,0.073529,0.40634,0.0027099,0.91289,0.72474,0.17863,0.0026391,0.62693,0.025241,0
1087,0.13173,0.44015,0.31459,0.04337,-0.058824,0.2853,0.040505,0.90767,0.86495,0.5394,0.028605,0.57837,0.01063,1
1088,0.047867,0.21416,0.71178,0.00098967,-0.15441,0.36023,0.0010697,0.85192,0.59691,0.21541,0.0015615,0.66887,0.033862,0
1089,0.10213,0.34313,0.40422,0.0022439,0.022059,0.30548,0.0020566,0.80488,0.72887,0.1979,0.0014149,0.56733,0.018545,0
1090,0.070667,0.25426,0.56591,0.0037223,0.022059,0.36888,0.0039269,0.87282,0.57216,0.16637,0.0026245,0.65342,0.029159,0
1091,0.064933,0.2819,0.49912,0.0022337,-0.088235,0.44092,0.002223,0.91115,0.63299,0.17163,0.0030423,0.61589,0.043288,0
1092,0.078,0.32049,0.37786,0.0019642,0.0073529,0.36599,0.0019809,0.8885,0.75361,0.17163,0.0018254,0.62472,0.0078283,0
1093,0.10067,0.3146,0.41476,0.0076965,0.029412,0.32853,0.0082377,0.90418,0.68969,0.19615,0.0099187,0.66225,0.016528,1
1094,0.10227,0.29518,0.40598,0.0035002,-0.014706,0.30836,0.0032718,0.87282,0.67732,0.16813,0.0032513,0.57837,0.015526,0
1095,0.0708,0.34149,0.34798,0.0016174,0.0073529,0.46686,0.0014595,0.91115,0.75876,0.22592,0.0011803,0.5585,0.0025482,0
1096,0.1404,0.44377,0.24077,0.047846,-0.066176,0.34294,0.043199,0.90592,0.81753,0.37653,0.0323,0.5585,0.00077882,1
1097,0.080667,0.29798,0.36731,0.0033022,-0.036765,0.38329,0.0034532,0.90418,0.71546,0.17338,0.0030277,0.6468,0.048889,0
1098,0.134,0.43083,0.27592,0.020012,0.014706,0.27378,0.019531,0.89721,0.82268,0.44658,0.015802,0.60486,0.014153,1
1099,0.1052,0.35161,0.28998,0.0094517,0.022059,0.32565,0.0092029,0.89199,0.68351,0.21716,0.0060736,0.60265,0.021748,1
1100,0.070933,0.31211,0.32865,0.0015003,-0.022059,0.42651,0.0013958,0.86934,0.70619,0.19615,0.0015505,0.57616,0.0043877,0
1101,0.1064,0.31834,0.46573,0.0044655,-0.058824,0.32565,0.0035266,0.89721,0.82887,0.55692,0.0017704,0.48786,0.0066761,1
1102,0.12813,0.36213,0.20035,0.009645,0.35294,0.24496,0.010146,0.87805,0.79588,0.19965,0.0082546,0.65121,0.0065177,1
1103,0.062533,0.22495,0.64499,0.0014421,-0.11765,0.33429,0.0016784,0.85714,0.65361,0.19264,0.0017008,0.71965,0.042908,0
1104,0.0672,0.29351,0.471,0.0032587,-0.080882,0.43516,0.0031972,0.91115,0.6866,0.16988,0.0048201,0.60706,0.041583,0
1105,0.093867,0.30566,0.46573,0.0041053,-0.095588,0.3487,0.0038081,0.91463,0.74948,0.32224,0.0035152,0.57395,0.030406,0
1106,0.10667,0.37997,0.3638,0.015469,-0.029412,0.34006,0.015417,0.91986,0.81031,0.39755,0.010227,0.61589,0.014346,0
1107,0.1468,0.35445,0.31634,0.0028108,0.066176,0.28242,0.0029296,0.87456,0.70825,0.18914,0.0020417,0.64459,0.0059194,0
1108,0.1068,0.34222,0.40598,0.0023912,-0.044118,0.40058,0.0023269,0.89547,0.71237,0.22417,0.0022872,0.60265,0.032392,0
1109,0.098667,0.35781,0.36028,0.013272,0.014706,0.37752,0.012896,0.90941,0.76907,0.28897,0.010208,0.60044,0.03132,0
1110,0.064667,0.26954,0.52548,0.0010108,-0.036765,0.41499,0.0010847,0.91289,0.69485,0.15236,0.0010337,0.66446,0.018226,0
1111,0.073867,0.27755,0.49033,0.002204,-0.014706,0.43228,0.0021454,0.92334,0.63814,0.22417,0.0025402,0.60265,0.038123,0
1112,0.081867,0.33804,0.37786,0.0024644,0,0.4755,0.002307,0.89024,0.7299,0.1944,0.002093,0.57837,0.0091285,0
1113,0.1136,0.37183,0.23023,0.0070624,-0.080882,0.39769,0.006355,0.9007,0.75361,0.15587,0.0051316,0.55629,0.0005482,0
1114,0.13893,0.42378,0.20035,0.0050499,0.073529,0.25937,0.0054622,0.89199,0.82474,0.30648,0.003944,0.66887,0.0034364,1
1115,0.0952,0.27396,0.471,0.0011056,-0.11765,0.36023,0.0011436,0.90592,0.69588,0.19615,0.00075142,0.64018,0.010587,0
1116,0.10867,0.31985,0.3638,0.0022287,0,0.31988,0.002346,0.90244,0.76186,0.17688,0.0034785,0.65121,0.0073029,1
1117,0.11133,0.34351,0.2935,0.0045217,0.13235,0.22478,0.0050327,0.89721,0.79278,0.22592,0.0046515,0.68874,0.0015361,0
1118,0.079467,0.26783,0.51494,0.0092128,0.044118,0.38617,0.009695,0.90941,0.63918,0.18739,0.009006,0.65121,0.042651,0
1119,0.095733,0.3029,0.37786,0.0051036,0.088235,0.29107,0.0053704,0.88676,0.64845,0.14886,0.0049044,0.65121,0.012561,1
1120,0.098933,0.29801,0.41476,0.0056201,-0.088235,0.317,0.0059517,0.89373,0.67938,0.16462,0.010238,0.65563,0.013394,0
1121,0.1652,0.50073,0.17047,0.020093,0.25,0.28818,0.02039,0.8885,0.86495,0.49562,0.010322,0.62693,0.0067418,1
1122,0.11387,0.32163,0.39895,0.010567,0.095588,0.30548,0.010453,0.90244,0.73711,0.28546,0.010993,0.61148,0.019329,0
1123,0.0604,0.28073,0.63796,0.00069522,-0.125,0.44669,0.00065668,0.87979,0.65155,0.25919,0.00081739,0.58499,0.038795,0
1124,0.10733,0.35699,0.33568,0.010978,0.044118,0.27954,0.011438,0.88676,0.69175,0.21541,0.0079723,0.64459,0.008515,0
1125,0.0852,0.32959,0.32689,0.0023954,0.022059,0.42939,0.002193,0.89547,0.73918,0.20665,0.0019573,0.56733,0.010173,0
1126,0.090667,0.31584,0.3884,0.0056524,-0.022059,0.38905,0.0056601,0.89895,0.67629,0.18739,0.005949,0.62031,0.052914,1
1127,0.0892,0.31217,0.26889,0.0055183,-0.17647,0.22767,0.0057369,0.83275,0.82577,0.23643,0.0038157,0.64238,0.007024,0
1128,0.072267,0.28724,0.43409,0.0046144,0.022059,0.4121,0.0044165,0.89199,0.70309,0.19089,0.0037021,0.59161,0.016106,0
1129,0.076267,0.33813,0.35501,0.0043943,-0.066176,0.46974,0.0040124,0.90767,0.7299,0.22067,0.0046844,0.56512,0.0080999,0
1130,0.11653,0.35081,0.29877,0.0022692,0.044118,0.27954,0.0022718,0.88676,0.7567,0.1944,0.0016018,0.62031,0.0046439,1
1131,0.064267,0.27361,0.41125,0.0012936,-0.095588,0.44669,0.0011825,0.86237,0.6134,0.16637,0.0029214,0.56512,0.026881,0
1132,0.14333,0.36033,0.34974,0.0015874,0.014706,0.20749,0.0011473,0.5993,0.54948,0.18564,0.00063779,0.44812,0.012266,0
1133,0.057333,0.26231,0.37786,0.0017747,-0.11029,0.40346,0.001572,0.82578,0.67423,0.16462,0.0015505,0.54746,0.002878,0
1134,0.11987,0.41666,0.19508,0.010903,0.022059,0.41499,0.0093089,0.89721,0.82268,0.25219,0.0088594,0.52759,0.0090033,1
1135,0.080267,0.33435,0.25132,0.0077671,-0.080882,0.48991,0.0062669,0.89199,0.79278,0.25569,0.0078441,0.4989,0.052322,2
1136,0.17493,0.53265,0.13884,0.027902,0.036765,0.38329,0.023224,0.89895,0.92887,0.59895,0.012129,0.51435,0.0080247,2
1137,0.1044,0.35132,0.25659,0.0030955,0.029412,0.40922,0.0025971,0.9007,0.87835,0.36602,0.0038377,0.51876,0.0064565,2
1138,0.1448,0.44057,0.17926,0.0054406,0.080882,0.4611,0.0043265,0.89024,0.90515,0.47461,0.0055312,0.49227,0.0068617,2
1139,0.11627,0.4119,0.19508,0.012303,0.044118,0.40922,0.010467,0.89721,0.87835,0.36252,0.009981,0.52539,0.014194,2
